ID,data,type
7021,"Falsificación de monedas o billetes; falsificación de sellos o boletos; posesión de un artículo para la creación de medios de pago falsificados; falsificación de medios de pago distintos del efectivo; creación o alteración fraudulenta de billetes y monedas; creación, recepción, obtención o posesión fraudulenta de instrumentos, artículos, programas informáticos y otros medios de falsificar o alterar billetes y monedas; importación, exportación, transporte, recepción u obtención de billetes y monedas falsificados a sabiendas de que son falsificados; creación o alteración fraudulenta de formas de pago distintas del efectivo; creación, recepción, obtención o posesión fraudulenta de instrumentos, artículos, programas informáticos y otros medios de falsificar o alterar formas de pago distintas del efectivo; importación, exportación, transporte, recepción u obtención de medios de pago falsificados distintos del efectivo a sabiendas de que son falsificados.",inclusion
7021,"Creación de identidad falsa o suplantación de una persona (07019); utilización de un visado falsificado (0805); posesión, creación o utilización de pesas falsas para medir (07019); copia, utilización o reproducción ilegal u otras violaciones del derecho de autor, patentes, marcas de fábrica o de comercio u otros tipos de propiedad intelectual (0503); contrabando de bienes (08044).",exclusion
70211,Falsificación de medios de pago en efectivo,titulo
70211,"Creación, fabricación, traslado, uso o posesión de medios de pago en efectivo falsificados o de un instrumento que sirva para crear una imitación no autorizada, valiéndose o no de sistemas informáticos*65.",descripcion
70211,"Creación o alteración fraudulenta de billetes y monedas; creación, recepción, obtención o posesión fraudulenta de instrumentos, artículos, programas informáticos y otros medios de falsificar o alterar billetes y monedas; importación, exportación, transporte, recepción u obtención de billetes y monedas falsificados a sabiendas de que son falsificados.",inclusion
70211,"Falsificación de medios de pago distintos del efectivo (070219); fraude financiero (07011); actos relacionados con el producto del delito (0704); creación de identidad falsa o suplantación de una persona (07019); utilización de un visado falsificado (0805); posesión, creación o utilización de pesas falsas para medir (07019); copia, utilización o reproducción ilegal u otras violaciones del derecho de autor, patentes, marcas de fábrica o de comercio u otros tipos de propiedad intelectual (0503); contrabando de bienes (08044).",exclusion
70211,65- Los medios de pago en efectivo se refieren a billetes y monedas de curso legal.,nota
70212,Falsificación de medios de pago distintos del efectivo,titulo
70212,"Creación, fabricación, traslado, uso o posesión de medios de pago falsificados distintos del efectivo o de un instrumento que sirva para crear una imitación no autorizada, valiéndose o no de sistemas informáticos*66.",descripcion
70212,"Creación o alteración fraudulenta de formas de pago distintas del efectivo; creación, recepción, obtención o posesión fraudulenta de instrumentos, artículos, programas informáticos y otros medios de falsificar o alterar formas de pago distintas del efectivo; importación, exportación, transporte, recepción u obtención de medios de pago falsificados distintos del efectivo a sabiendas de que son falsificados.",inclusion
70212,"Falsificación de medios de pago en efectivo (070211); fraude financiero (07011); actos relacionados con el producto del delito (0704); creación de identidad falsa o suplantación de una persona (07019); utilización de un visado falsificado (0805); posesión, creación o utilización de pesas falsas para medir (07019); copia, utilización o reproducción ilegal u otras violaciones del derecho de autor, patentes, marcas de fábrica o de comercio u otros tipos de propiedad intelectual (0503); contrabando de bienes (08044).",exclusion
70212,"66- Los medios de pago distintos del efectivo son un método de pago que no consista en billetes ni monedas, como tarjetas de crédito, cheques, monedas virtuales y tarjetas de débito.",nota
7022,Delitos relacionados con productos falsificados,titulo
7022,"Creación, fabricación, venta, traslado o posesión de productos falsificados de marca, o protegidos por patentes, licencias o de otro modo, o de un instrumento que sirva para crear una imitación no autorizada de un producto.  Las patentes se definen como un derecho exclusivo concedido a una invención que es el producto o proceso que ofrece una nueva manera de hacer algo o una nueva solución técnica para un problema. (Organización Mundial de la Propiedad Intelectual. Definiciones básicas. Ginebra (Suiza). En Internet: http://www.wipo.int/about-ip/en/studies/publications/ip_definitions.htm). Marcas de fábrica: ""Las marcas de fábrica o de comercio se definen como un signo distintivo que indica que determinados bienes han sido producidos o determinados servicios han sido prestados por una persona o empresa concretas. (Organización Mundial de la Propiedad Intelectual. Definiciones básicas. Ginebra (Suiza). En Internet: http://www.wipo.int/about-ip/en/studies/publications/ip_definitions.htm)""",descripcion
7022,"Delitos relacionados con productos falsificados (con inclusión de bolsos, calzado, medicamentos y productos de venta con receta); posesión de un artículo para la creación de mercancías o instrumentos falsificados; falsificación de medicamentos; falsificación de productos farmacéuticos.",inclusion
7022,"Adulteración de medicamentos (02071); contrabando de bienes (08044); delitos contra la propiedad intelectual (0503); creación de identidad falsa o suplantación de una persona (07019); utilización de un visado falsificado (0805); posesión, creación o utilización de pesas falsas para medir (07019); copia, utilización o reproducción ilegal u otras violaciones del derecho de autor, patentes.",exclusion
7023,Actos de falsificación de documentos,titulo
7023,"Creación, fabricación, venta, traslado o posesión de un documento falsificado o alterado, o de un instrumento que sirva para crear una imitación no autorizada de dicho documento valiéndose o no de sistemas informáticos.",descripcion
7023,"Falsificación de documentos; falsificación de pasaportes; alteración o falsificación de visados; falsificación de firmas; creación, recepción, obtención o posesión fraudulenta de instrumentos, artículos, programas informáticos y otros medios de falsificar o alterar documentos; importación, exportación, transporte, recepción u obtención de documentos falsificados a sabiendas de que son falsificados",inclusion
7023,"Utilización de documentos de identidad alterados o falsificados (0701); utilización de visas o pasaportes alterados o falsificados para entrar ilegalmente en un Estado (0805); copia, utilización o reproducción ilegal u otras violaciones del derecho de autor, patentes, marcas de fábrica o de comercio u otros tipos de propiedad intelectual (0503); Creación de identidad falsa o suplantación de una persona (07019); utilización de un visado falsificado (0805); posesión, creación o utilización de pesas falsas para medir (07019); copia, utilización o reproducción ilegal u otras violaciones del derecho de autor, patentes, marcas de fábrica o de comercio u otros tipos de propiedad intelectual (0503); contrabando de bienes (08044).",exclusion
7029,Otros actos de falsificación,titulo
7029,"Creación, fabricación, traslado, uso o posesión de productos falsos o de instrumentos para crear productos falsos que no estén descritos ni clasificados en las categorías de falsificación de medios de pago (""Creación, fabricación, traslado, uso o posesión de medios de pago falsificados o de un instrumento que sirva para crear una imitación no autorizada, valiéndose o no de sistemas informáticos""); delitos relacionados con productos falsificados (""Creación, fabricación, venta, traslado o posesión de productos falsificados de marca, o protegidos por patentes, licencias o de otro modo, o de un instrumento que sirva para crear una imitación no autorizada de un producto""); actos de falsificación de documentos (""creación, fabricación, venta, traslado o posesión de un documento falsificado o alterado, o de un instrumento que sirva para crear una imitación no autorizada de dicho documento valiéndose o no de sistemas informáticos""). Las patentes se definen como un derecho exclusivo concedido a una invención que es el producto o proceso que ofrece una nueva manera de hacer algo o una nueva solución técnica para un problema. (Organización Mundial de la Propiedad Intelectual. Definiciones básicas. Ginebra (Suiza). En Internet: http://www.wipo.int/about-ip/en/studies/publications/ip_definitions.htm). Marcas de fábrica: ""Las marcas de fábrica o de comercio se definen como un signo distintivo que indica que determinados bienes han sido producidos o determinados servicios han sido prestados por una persona o empresa concretas. (Organización Mundial de la Propiedad Intelectual. Definiciones básicas. Ginebra (Suiza). En Internet: http://www.wipo.int/about-ip/en/studies/publications/ip_definitions.htm).""",descripcion
7029,-,inclusion
7029,"Creación de identidad falsa o suplantación de una persona (07019); utilización de un visado falsificado (0805); posesión, creación o utilización de pesas falsas para medir (07019); copia, utilización o reproducción ilegal u otras violaciones del derecho de autor, patentes, marcas de fábrica o de comercio u otros tipos de propiedad intelectual (0503); contrabando de bienes (08044).",exclusion
703,Corrupción,titulo
703,"Actos ilícitos, tal como se definen en la Convención de las Naciones Unidas contra la Corrupción y otros instrumentos jurídicos nacionales e internacionales de lucha contra la corrupción*67",descripcion
703,"Soborno de funcionarios públicos nacionales, soborno de funcionarios públicos extranjeros y de funcionarios de organizaciones internacionales públicas, soborno en el sector privado; soborno activo de un funcionario público; soborno activo de funcionarios públicos extranjeros y de funcionarios de organizaciones internacionales públicas; soborno activo en el sector privado; soborno pasivo de un funcionario público; soborno pasivo de funcionarios públicos extranjeros y de funcionarios de organizaciones internacionales públicas; soborno pasivo de un funcionario del sector privado; malversación o peculado en el sector público; malversación o peculado en el sector privado; apropiación indebida; conversión deshonesta; abuso de funciones; nepotismo; abuso de autoridad; abuso de un cargo público; abuso de cargos oficiales; tráfico de influencias; enriquecimiento ilícito; conflicto de intereses; apropiación deshonesta.",inclusion
703,"Un curso de acción que una persona exige a otra mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
703,"67- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf",nota
7031,Soborno,titulo
7031,"Promesa, ofrecimiento, concesión, solicitud o aceptación de un beneficio indebido hacia o desde un funcionario público o una persona que dirija una entidad del sector privado o cumpla una función en ella, directa o indirectamente, con el fin de que dicha persona actúe o se abstenga de actuar en el cumplimiento de sus funciones oficiales.",descripcion
7031,"Soborno de funcionarios públicos nacionales, soborno de funcionarios públicos extranjeros y de funcionarios de organizaciones internacionales públicas, soborno en el sector privado; soborno activo de un funcionario público; soborno activo de funcionarios públicos extranjeros y de funcionarios de organizaciones internacionales públicas; soborno activo en el sector privado; soborno pasivo de un funcionario público; soborno pasivo de funcionarios públicos extranjeros y de funcionarios de organizaciones internacionales públicas; soborno pasivo de un funcionario del sector privado.",inclusion
7031,"Acto de pedir o persuadir a otra persona para que cometa soborno mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
70311,Soborno activo,titulo
70311,"Promesa, ofrecimiento o concesión a un funcionario público o a una persona que dirija una entidad del sector privado o cumpla una función en ella, directa o indirectamente, de un beneficio indebido con el fin de que dicho funcionario actúe o se abstenga de actuar en el cumplimiento de sus funciones oficiales*67.",descripcion
70311,Soborno activo de un funcionario público; soborno activo de funcionarios públicos extranjeros y de funcionarios de organizaciones internacionales públicas; soborno activo en el sector privado.,inclusion
70311,"Acto de pedir o persuadir a otra persona para que cometa soborno mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
70311,"67- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf",nota
70312,Soborno pasivo,titulo
70312,"Solicitud o aceptación por un funcionario público o por una persona que dirija una entidad del sector privado o cumpla una función en ella, directa o indirectamente, de un beneficio indebido con el fin de que dicho funcionario actúe o se abstenga de actuar en el cumplimiento de sus funciones oficiales*67.",descripcion
70312,Soborno pasivo de un funcionario público; soborno pasivo de funcionarios públicos extranjeros y de funcionarios de organizaciones internacionales públicas; soborno pasivo de un funcionario del sector privado.,inclusion
70312,"Acto de pedir o persuadir a otra persona para que cometa soborno mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
70312,"67- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf",nota
7032,Malversación o peculado,titulo
7032,"Malversación o peculado, apropiación indebida o desviación por un funcionario público o por una persona que dirija una entidad del sector privado o cumpla una función en ella, de bienes, fondos o títulos públicos o privados o cualquier otra cosa de valor que se hayan confiado al funcionario en virtud de su cargo*68.",descripcion
7032,Malversación o peculado en el sector público; malversación o peculado en el sector privado; apropiación indebida; conversión deshonesta.,inclusion
7032,"Apropiación ilícita de dinero o bienes que no se han confiado al cuidado propio o violación de domicilio con el fin de apropiarse de bienes (05); fraude relacionado con transacciones financieras para obtener provecho personal (07011); un curso de acción que una persona exige a otra mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
7032,"68- La malversación o peculado se refiere, como mínimo, a la toma fraudulenta de dinero o bienes que se hayan confiado a una persona sin autorización para utilizarlos para sus propios fines. (Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf). La apropiación indebida se refiere, como mínimo, a la utilización ilícita de dinero o bienes que se hayan confiado a una persona sin autorización para utilizarlos para sus propios fines. (Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf)",nota
7033,Abuso de funciones,titulo
7033,"Realización u omisión de un acto, en violación de la ley, por parte de un funcionario público en el ejercicio de sus funciones, con el fin de obtener un beneficio indebido para sí mismo o para otra persona o entidad*67.",descripcion
7033,Abuso de funciones; nepotismo; abuso de autoridad; abuso de un cargo público; abuso de cargos oficiales.,inclusion
7033,"Un curso de acción que una persona exige a otra mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
7033,"67- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf",nota
7034,Tráfico de influencias,titulo
7034,"Promesa, ofrecimiento o concesión a un funcionario público, o solicitud o aceptación por un funcionario público, directa o indirectamente, de un beneficio indebido con el fin de que el funcionario público o la persona abuse de su influencia real o supuesta para obtener un beneficio indebido*67.",descripcion
7034,Tráfico de influencias,inclusion
7034,"Un curso de acción que una persona exige a otra mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
7034,"67- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf",nota
7035,Enriquecimiento ilícito,titulo
7035,Obtención de un incremento significativo del patrimonio de un funcionario público o privado respecto de sus ingresos legítimos que no pueda ser razonablemente justificado por él.,descripcion
7035,Enriquecimiento ilícito.,inclusion
7035,"Fraude (0701); acto de pedir o persuadir a otra persona para que cometa soborno mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
7035,"67- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf",nota
7039,Otros actos de corrupción,titulo
7039,"Otros actos de corrupción no descritos ni clasificados en las categorías de soborno (""promesa, ofrecimiento, concesión, solicitud o aceptación de un beneficio indebido hacia o desde un funcionario público o una persona que dirija una entidad del sector privado o cumpla una función en ella, directa o indirectamente, con el fin de que dicha persona actúe o se abstenga de actuar en el cumplimiento de sus funciones oficiales""), ni malversación o peculado (""malversación o peculado, apropiación indebida o desviación por un funcionario público o por una persona que dirija una entidad del sector privado o cumpla una función en ella, de bienes, fondos o títulos públicos o privados o cualquier otra cosa de valor que se hayan confiado al funcionario en virtud de su cargo*68""),  ni abuso de funciones (""realización u omisión de un acto, en violación de la ley, por parte de un funcionario público en el ejercicio de sus funciones, con el fin de obtener un beneficio indebido para sí mismo o para otra persona o entidad""), ni tráfico de influencias (""""), ni enriquecimiento ilícito (""obtención de un incremento significativo del patrimonio de un funcionario público o privado respecto de sus ingresos legítimos que no pueda ser razonablemente justificado por él""). Corrupción: ""Actos ilícitos, tal como se definen en la Convención de las Naciones Unidas contra la Corrupción y otros instrumentos jurídicos nacionales e internacionales de lucha contra la corrupción*67"". ",descripcion
7039,Conflicto de intereses; apropiación deshonesta.,inclusion
7039,"Acto de pedir o persuadir a otra persona para que cometa soborno mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
7039,"68- La malversación o peculado se refiere, como mínimo, a la toma fraudulenta de dinero o bienes que se hayan confiado a una persona sin autorización para utilizarlos para sus propios fines. (Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf). La apropiación indebida se refiere, como mínimo, a la utilización ilícita de dinero o bienes que se hayan confiado a una persona sin autorización para utilizarlos para sus propios fines. (Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf)",nota
7039,"67- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf; http://www.unodc.org/",nota
704,Actos relacionados con el producto del delito,titulo
704,"Recepción, manipulación o procesamiento de dinero o bienes derivados u obtenidos directa o indirectamente de la comisión de un delito.",descripcion
704,"Posesión de dinero o bienes robados; conversión o transferencia de bienes; ocultamiento o disimulación ilícitos de información relacionada con bienes; adquisición, posesión o uso ilícitos de activos procedentes del blanqueo; “autoblanqueo”; encubrimiento o retención continua del producto del delito; tráfico ilícito de bienes culturales; delitos relacionados con los bienes culturales y artísticos que no equivalen a hurto o daños a la propiedad; posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados, utilización de piezas robadas para producir otros bienes (reutilización de piezas de autos robados), ocultamiento de bienes robados.",inclusion
704,El delito cometido para obtener los bienes o el dinero no se codifica en este nivel.,exclusion
7041,Blanqueo de dinero,titulo
7041,"La conversión o la transferencia de bienes, a sabiendas de que esos bienes son producto del delito, con el propósito de ocultar o disimular el origen ilícito de los bienes o ayudar a cualquier persona involucrada en la comisión del delito determinante a eludir las consecuencias jurídicas de sus actos, así como la ocultación o disimulación de la verdadera naturaleza, el origen, la ubicación, la disposición, el movimiento o la propiedad de bienes o del legítimo derecho a estos *69.",descripcion
7041,"Conversión o transferencia de bienes; ocultamiento o disimulación ilícitos de información relacionada con bienes; adquisición, posesión o uso ilícitos de activos procedentes del blanqueo; “autoblanqueo”; encubrimiento o retención continua del producto del delito.",inclusion
7041,El delito cometido para obtener los bienes o el dinero no se codifica en este nivel.,exclusion
7041,"69- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Delincuencia Organizada Transnacional y sus Protocolos, art. 6. Nueva York, 2004. En Internet: https://www.unodc.org/documents/treaties/UNTOC/Publications/TOC%20Convention/TOCebook-s.pdf).",nota
7042,Tráfico ilícito de bienes culturales,titulo
7042,"Venta, distribución, entrega, corretaje, envío, expedición en tránsito, transporte, importación, exportación o posesión ilegales de bienes culturales*70.",descripcion
7042,Tráfico ilícito de bienes culturales; delitos relacionados con los bienes culturales y artísticos que no equivalen a hurto o daños a la propiedad.,inclusion
7042,Adquisición ilícita de bienes culturales (0502); delitos de importación o exportación (08042); delitos aduaneros (08041); el delito cometido para obtener los bienes o el dinero no se codifica en este nivel.,exclusion
7042,"70- Los bienes culturales se refieren, como mínimo, a los objetos que, por razones religiosas o profanas, un Estado Parte haya sometido expresamente a controles de exportación por razón de su importancia para la arqueología, la prehistoria, la historia, la literatura, el arte o la ciencia. (UNESCO. Artículo 1 de la Convención de 1970 sobre las Medidas que Deben Adoptarse para Prohibir e Impedir la Importación, la Exportación y la Transferencia de Propiedad Ilícitas de Bienes Culturales de la UNESCO. En Internet: http://unesdoc.unesco.org/images/0013/001333/133378mo.pdf)",nota
7049,Otros actos relacionados con el producto del delito,titulo
7049,"Recepción, manipulación o procesamiento de dinero o bienes derivados u obtenidos directa o indirectamente de la comisión de un delito que no estén descritos ni clasificados en las categorías de blanqueo de dinero (""la conversión o la transferencia de bienes, a sabiendas de que esos bienes son producto del delito, con el propósito de ocultar o disimular el origen ilícito de los bienes o ayudar a cualquier persona involucrada en la comisión del delito determinante a eludir las consecuencias jurídicas de sus actos, así como la ocultación o disimulación de la verdadera naturaleza, el origen, la ubicación, la disposición, el movimiento o la propiedad de bienes o del legítimo derecho a estos *69""), ni tráfico ilícito de bienes culturales (""venta, distribución, entrega, corretaje, envío, expedición en tránsito, transporte, importación, exportación o posesión ilegales de bienes culturales*70""). ",descripcion
7049,"Posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados, utilización de piezas robadas para producir otros bienes (reutilización de piezas de autos robados), ocultamiento de bienes robados.",inclusion
7049,Adquisición ilícita de bienes (0502); el delito cometido para obtener los bienes o el dinero no se codifica en este nivel.,exclusion
7049,"69- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Delincuencia Organizada Transnacional y sus Protocolos, art. 6. Nueva York, 2004. En Internet: https://www.unodc.org/documents/treaties/UNTOC/Publications/TOC%20Convention/TOCebook-s.pdf",nota
7049,"70- Los bienes culturales se refieren, como mínimo, a los objetos que, por razones religiosas o profanas, un Estado Parte haya sometido expresamente a controles de exportación por razón de su importancia para la arqueología, la prehistoria, la historia, la literatura, el arte o la ciencia. (UNESCO. Artículo 1 de la Convención de 1970 sobre las Medidas que Deben Adoptarse para Prohibir e Impedir la Importación, la Exportación y la Transferencia de Propiedad Ilícitas de Bienes Culturales de la UNESCO. En Internet: http://unesdoc.unesco.org/images/0013/001333/133378mo.pdf)",nota
709,"Otros actos que conllevan fraude, engaño o corrupción",titulo
709,"Otros actos que conllevan fraude, engaño o corrupción no descritos ni clasificados en las categorías de fraude (""obtención de dinero u otros beneficios, o evasión de responsabilidades por medios engañosos o conducta deshonesta""), ni falsificación (""creación, fabricación, venta, traslado o posesión de una imitación no autorizada de productos, o de un instrumento que sirva para crear una imitación no autorizada de productos.""), ni corrupción (""actos ilícitos, tal como se definen en la Convención de las Naciones Unidas contra la Corrupción y otros instrumentos jurídicos nacionales e internacionales de lucha contra la corrupción*67""),ni actos relacionados con el producto del delito (""recepción, manipulación o procesamiento de dinero o bienes derivados u obtenidos directa o indirectamente de la comisión de un delito""). ",descripcion
709,-,inclusion
709,"Adopción fraudulenta (020291); engaño para tener relaciones sexuales (030112); fraude fiscal y fraude a la seguridad social (08041); insolvencia fraudulenta (08042); fraude aduanero (08044); fraude de inmigración (0805); fraude electoral (08079); obtención de dinero sin conducta deshonesta pero con la intención de no devolverlo al dueño (0502); utilización indebida de información privilegiada y otros actos contrarios a los reglamentos comerciales financieros (08042); enriquecimiento ilícito (07035); Creación de identidad falsa o suplantación de una persona (07019); utilización de un visado falsificado (0805); posesión, creación o utilización de pesas falsas para medir (07019); copia, utilización o reproducción ilegal u otras violaciones del derecho de autor, patentes, marcas de fábrica o de comercio u otros tipos de propiedad intelectual (0503); contrabando de bienes (08044); un curso de acción que una persona exige a otra mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205); el delito cometido para obtener los bienes o el dinero no se codifica en este nivel.",exclusion
709,"67- Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Corrupción. Viena, 2004. En Internet: https://www.unodc.org/documents/treaties/UNCAC/Publications/Convention/04-56163_S.pdf; http://www.unodc.org/",nota
8,"Actos contra el orden público, la autoridad y las disposiciones del Estado",titulo
801,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,titulo
801,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público*71.,descripcion
801,"Mendicidad; delitos relacionados con la basura; reuniones no autorizadas; gamberrismo; disturbio; alteración violenta del orden; riña; altercado público; comportamiento violento en competiciones deportivas; ebriedad en público; alteración del orden público; perturbación de la tranquilidad pública; lenguaje o comportamiento ofensivo; vagabundeo; mendicidad; delitos relacionados con la basura; desorden público; irrupción en asambleas religiosas; merodeo; querellas por ruidos molestos.; organización de una reunión no autorizada, participación en una reunión no autorizada, contratación de una persona para que participe en reuniones no autorizadas, posesión u ocupación de locales donde se celebren reuniones no autorizadas.",inclusion
801,Normas de conducta sexual orientadas al mantenimiento del orden público (0802).,exclusion
801,"71- Las normas de conducta orientadas al mantenimiento del orden público incluyen, como mínimo, las normas de conducta para mantener la decencia y la urbanidad en público.",nota
8011,Delitos relacionados con la alteración violenta del orden público,titulo
8011,"Violencia ilícita organizada o espontánea que provoca graves trastornos, miedo o lesiones al público.",descripcion
8011,Disturbio; alteración violenta del orden; riña; altercado público; gamberrismo; comportamiento violento en competiciones deportivas.,inclusion
8011,Actos que no sean contrarios a las normas de conducta orientadas al mantenimiento del orden público pero que implican el uso de la fuerza para causar lesiones o daños o la amenaza de causar lesiones o daños (0201); normas de conducta sexual orientadas al mantenimiento del orden público (0802).,exclusion
8012,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,titulo
8012,Actos contrarios a las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público*72.,descripcion
8012,Ebriedad en público; alteración del orden público; perturbación de la tranquilidad pública; lenguaje o comportamiento ofensivo; vagabundeo; mendicidad; delitos relacionados con la basura; desorden público; irrupción en asambleas religiosas; merodeo; querellas por ruidos molestos.,inclusion
8012,Utilización de un vehículo bajo los efectos del alcohol o sustancias psicoactivas (02072); expresión de creencias y normas sociales controladas (08032); contaminación del entorno natural con ruido o vibraciones (1001); servir bebidas alcohólicas a menores de edad (11021); normas de conducta sexual orientadas al mantenimiento del orden público (0802).,exclusion
8012,"72- Las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público incluyen, como mínimo, las normas concebidas para desalentar los comportamientos personales que sean ofensivos o provoquen trastornos, temor o lesiones al público.",nota
8019,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,titulo
8019,"Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público no descritos ni clasificados en las categorías de delitos relacionados con la alteración violenta del orden público (""violencia ilícita organizada o espontánea que provoca graves trastornos, miedo o lesiones al público.""), ni actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público (""actos contrarios a las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público*72""). Normas de conducta orientadas al mantenimiento del orden público: ""Las normas de conducta orientadas al mantenimiento del orden público incluyen, como mínimo, las normas de conducta para mantener la decencia y la urbanidad en público.""",descripcion
8019,"Organización de una reunión no autorizada, participación en una reunión no autorizada, contratación de una persona para que participe en reuniones no autorizadas, posesión u ocupación de locales donde se celebren reuniones no autorizadas.",inclusion
8019,Normas de conducta sexual orientadas al mantenimiento del orden público (0802).,exclusion
8019,"72- Las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público incluyen, como mínimo, las normas concebidas para desalentar los comportamientos personales que sean ofensivos o provoquen trastornos, temor o lesiones al público.",nota
802,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,titulo
802,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público*73.,descripcion
802,"Delitos de pornografía y prostitución; formas ilícitas de contacto sexual; ofrecimiento de servicios sexuales a cambio de beneficios económicos o de otro tipo; obtención de servicios sexuales; turismo sexual que no equivale a utilización de niños en el turismo sexual; captar, preparar, entregar o controlar a una persona con fines de pornografía ilícita; producción, creación, distribución, diseminación, transmisión, venta o posesión de pornografía ilícita; material obsceno; obscenidad pública; realización de un acto sexual en público; exhibicionismo; formas ilícitas de contacto sexual; incesto o delitos sexuales dentro de la familia que no equivalen a violación o agresión sexual; actos sexuales consensuales ilícitos entre personas del mismo sexo; bestialismo; necrofilia; bigamia; poligamia; adulterio; sodomía que no constituye un acto lesivo de naturaleza sexual; escritos, imágenes u objetos de contenido sexual indecente.",inclusion
802,Todos los actos lesivos de naturaleza sexual (03); mutilación genital femenina (020111); trata de personas con fines de explotación sexual (02041).,exclusion
802,"73- Las normas de conducta sexual orientadas al mantenimiento del orden público incluyen, como mínimo, las normas de conducta sexual para reprimir el comportamiento sexual que pueda ser ofensivo para el público o que entrañen una forma prohibida de relaciones sexuales.",nota
8021,Delitos de prostitución,titulo
