cnp_codigo,cnp_glosa,cnp_descripcion,cnp_familia,iccs_elegido,iccs_glosa_elegida,confianza,justificacion,exclusiones_aplicadas,top1_codigo,top1_score,top2_codigo,top2_score,top3_codigo,top3_score,top4_codigo,top4_score,top5_codigo,top5_score,top6_codigo,top6_score,top7_codigo,top7_score,top8_codigo,top8_score,top9_codigo,top9_score,top10_codigo,top10_score
14056,ATENTADO A VEHÍCULO MOTORIZADO EN CIRCULACIÓN CON OBJETO CONTUNDENTE U OTRO SEMEJANTE,"ART. 198 LEY DE TRÁNSITO Atentar contra un vehículo motorizado se encuentre o no en circulación, apedreándolo o arrojándole otros objetos contundentes o inflamables o por cualquier otro medio semejante.",INFRACCIÓN A LEY DE TRÁNSITO,504,Daños a la propiedad,alta,"El hecho descrito es un ataque intencional contra un vehículo (apedreamiento/arrojo de objetos contundentes), cuyo móvil es dañar/atentar contra la propiedad/vehículo. ICCS 504 incluye explícitamente “daño intencional a un vehículo de motor” y por tanto es la categoría más precisa. Se descartaron las categorías de negligencia y de conducción bajo efectos de sustancias porque el acto es intencional, no negligente ni consistente con conducción bajo influencia.","['2063 EXCLUSIONES: corresponde a negligencia/imprudencia en la conducción (actos no intencionales); el delito CNP es intencional', '2069 EXCLUSIONES: otros actos de negligencia; inaplicable por carácter intencional del ataque', '2072 / 20729 / 20722 EXCLUSIONES: se refieren a utilización de vehículo bajo efectos de sustancias; no aplicable (no hay conducción bajo influencia en la descripción)', '902 EXCLUSIONES: excluye actos negligentes (0206); el delito es un daño intencional a la propiedad, no un acto negligente']",2063,0.8588057587184919,2072,0.8537270342729586,2069,0.8464067048320507,504,0.8451233653995188,20729,0.8430198365639602,90119,0.8428999124248184,20722,0.842384435458023,2119,0.8422142114658604,8029,0.84125146181687,902,0.8399887067188172
14057,CONDUCIR VEHÍCULO DURANTE LA VIGENCIA DE ALGUNA SANCIÓN IMPUESTA. ART. 209 LEY 18290,"Castiga al que conduce vehículo de tracción animal o mecánica, habiendo sido condenado a suspensión o inhabilitación perpetua para conducir durante la vigencia de la sanción impuesta.",INFRACCIÓN A LEY DE TRÁNSITO,8062,Incumplimiento de órdenes judiciales,alta,"El tipo penal chileno sanciona expresamente la conducta de conducir durante la vigencia de una sanción (suspensión/inhabilitación) impuesta: el móvil es el incumplimiento de una sanción/orden judicial. ICCS 8062 incluye ""violación de sanciones impuestas por el tribunal"" y por tanto es el código más preciso. Se descartaron códigos relacionados con conducción bajo efectos o con resultado lesivo, robo o privación de libertad porque no reflejan el móvil de incumplimiento de una orden/sanción.","[""2072: EXCLUSIONES incluyen 'infracciones de tráfico no lesivas (0907)'; 'actos ilícitos relacionados con drogas o precursores sujetos a fiscalización (0601)'; 'negligencia relacionada con la conducción de un vehículo (02063)'. El CNP no trata DUI ni lesiones."", ""2063: EXCLUSIONES incluyen 'utilización de un vehículo bajo los efectos de sustancias psicoactivas (02072)'; 2063 se centra en negligencia/lesiones, no en violación de sanciones judiciales."", ""20721: EXCLUSIONES incluyen 'Actos ilícitos relacionados con el alcohol (0602)'; se trata de conducción bajo alcohol con lesiones, no aplicable aquí."", ""20722: EXCLUSIONES incluyen 'Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización (0601)'; es conducción bajo drogas con lesiones, no aplicable."", '20729: EXCLUSIONES incluyen actos relacionados con drogas u otras sustancias psicoactivas que no consistan en la utilización de un vehículo (06); no coincide con el móvil del CNP.', '50212: EXCLUSIONES indican que se refiere a sustracción/obtención ilícita de vehículo (hurto/uso no autorizado), distinto del incumplimiento de una sanción administrativa/judicial.', '2022: EXCLUSIONES/definición: detención ilícita/privación de libertad — no corresponde al supuesto.', '2119: EXCLUSIONES/definición: intromisión en intimidad u otros derechos de personas — no corresponde.', ""601: EXCLUSIONES incluyen 'Utilización de un vehículo bajo los efectos de sustancias psicoactivas (02072)'; este código trata delitos relacionados con drogas, no el incumplimiento de sanciones de tránsito.""]",2072,0.8413236221936709,2063,0.8405022593239089,20722,0.8335718837092092,2022,0.8166550493600545,50212,0.8147214344366841,2119,0.8133901994259476,20729,0.8133205546434206,8062,0.8129085606430864,20721,0.8124652690953629,601,0.8116737962465779
14060,OTROS DELITOS CONTRA LA LEY DEL TRÁNSITO,nan,INFRACCIÓN A LEY DE TRÁNSITO,907,Infracciones de tráfico no lesivas,alta,"La glosa y la familia del CNP ('OTROS DELITOS CONTRA LA LEY DEL TRÁNSITO', familia INFRACCIÓN A LEY DE TRÁNSITO) indican infracciones de tráfico de carácter general sin descripción de lesiones ni de conducción bajo efectos. El código 907 ('Infracciones de tráfico no lesivas') es el más preciso: incluye exceso de velocidad, violación de normas de registro/permiso, inspecciones técnicas, etc. Se consideraron las exclusiones relevantes (por ejemplo 02063 lesiones corporales/atropello y 02072 utilización de vehículo bajo efectos de sustancias) y no están indicadas en el insumo, por tanto no descartan 907.",[],907,0.8611939523207454,2119,0.8605994936020332,11011,0.8603281364430665,11029,0.8577551010972408,8019,0.8510927022154519,2069,0.8485995554300514,7049,0.848570965404055,6029,0.8483639068067107,11021,0.8483528508876181,8029,0.847877491473219
14062,FALSIFICACIÓN MEDIOS DE PAGO DE TRANSPORTES,ART 196 QUATER LEY 18.290 Sanciona al que falsifique instrumentos o dispositivos de pago de acreditación y/o rebaja de tarifas u otros beneficios de los servicios de transporte público remunerado de pasajeros.,INFRACCIÓN A LEY DE TRÁNSITO,70212,Falsificación de medios de pago distintos del efectivo,alta,"La conducta descrita sanciona la falsificación de instrumentos/dispositivos de pago para transporte público (tarjetas, boletos, sistemas de acreditación/rebaja de tarifas), es decir medios de pago distintos del efectivo. Esto encaja exactamente con 70212 (Falsificación de medios de pago distintos del efectivo). Se seleccionó la subcategoría específica frente a 702/7021 por ser más precisa según la nota 101.","[""Exclusión de 70211: 'Falsificación de medios de pago distintos del efectivo (070219)' — 70211 se refiere únicamente a medios en efectivo (nota 100), por tanto no corresponde al caso de tarjetas/boletos de transporte.""]",7021,0.8675960861225483,70212,0.8626866811817566,70211,0.8605804869758761,702,0.8399290677807689,7023,0.8345709898419225,7022,0.8216090641738382,7029,0.8180691352764795,902,0.8180175075600968,2119,0.8178269028258885,8041,0.8174804122170702
14063,FALSIFICACIÓN DE MEDIOS DE PAGO DE TRANSPORTE,ART 196 QUINQUIES LEY DEL TRÁNSITO Sanciona al que maliciosamente utilizare un instrumento o dispositivo falsificado para tener acceso a servicios de transporte público.,INFRACCIÓN A LEY DE TRÁNSITO,70212,Falsificación de medios de pago distintos del efectivo,alta,El hecho sanciona el uso de un instrumento/dispositivo falsificado para acceder a servicios de transporte (tarjeta/boleto u otro medio de pago distinto del efectivo). Esto encaja exactamente con 'Falsificación de medios de pago distintos del efectivo' (70212). Se descartaron las categorías de falsificación de efectivo y las vinculadas a productos o gestión de bienes derivados del delito porque el móvil es la creación/uso de un medio de pago no efectivo.,"['De 70211: EXCLUSIÓN - Falsificación de medios de pago distintos del efectivo (070219) -> 70211 descartado porque se refiere solo a efectivo', 'De 7049: EXCLUSIÓN - actos relacionados con el producto del delito (0704) -> 7049 descartado porque trata de recepción/gestión de bienes derivados, no de falsificación/uso del medio de pago', 'De 7023/702: EXCLUSIÓN general de 0702 que orienta a clasificaciones de documentación o falsificación más generales -> descartadas por ser menos precisas respecto a medios de pago no efectivo']",7021,0.8789333854001813,70212,0.8754433702987806,70211,0.8740302472379866,702,0.8549016308662295,7023,0.8514522080993826,7022,0.8393824806039207,7029,0.834093721416659,7049,0.8339207439194585,2119,0.8334859394940919,204,0.8277269460168701
14064,COMERCIALIZACIÓN DE DISPOSITIVOS FALSIFICADOS,"ART. 196 SEXIES LEY DEL TRÁNSITO Sanciona al que comercialice o distribuya cualquier instrumento o dispositivo de pago de tarifa, de acreditación de pago y/o de rebaja tarifaria, falsificados.",INFRACCIÓN A LEY DE TRÁNSITO,70212,Falsificación de medios de pago distintos del efectivo,alta,"El delito sanciona la comercialización/distribución de instrumentos o dispositivos de pago tarifario falsificados (p. ej. tarjetas/títulos de transporte), es creación/venta de medios de pago distintos del efectivo. Por tanto el código más preciso es 70212 (Falsificación de medios de pago distintos del efectivo). No se aplican las exclusiones de 70212; descarté códigos que tratan billetes/monedas (70211), documentos o productos de marca (7023, 7022) porque el móvil aquí es falsificar medios de pago no en efectivo.","['70211: excluido porque se refiere a falsificación de medios de pago en efectivo (billetes/monedas), mientras el CNP trata dispositivos/medios no efectivos.', '7023: excluido porque se centra en falsificación de documentos, no en medios de pago electrónicos/tarjetas de tarifa.', '7022: excluido porque se refiere a productos falsificados protegidos por propiedad intelectual (marcas/patentes), distinto del móvil de falsificar medios de pago.', '6019, 2119, 204: excluidos por no ser relevantes (drogas, transgresiones contra personas, trata) respecto al móvil de falsificación de medios de pago.']",7021,0.8663635957183532,70212,0.8634129723340235,70211,0.8585213344217949,702,0.8545356514689637,7023,0.8483860298219157,7022,0.8483629840805431,2119,0.8361806786026925,6019,0.8361742909149338,7029,0.8347699579212778,204,0.8333986157842999
14065,MAL USO DE INFORMACIÓN DE MEDIOS TECNOLÓGICOS DE TRANSPORTE PÚBLICO,"ART. 196 SEPTIES LEY DEL TRÁNSITO Sanciona al que indebidamente se apodere, comercialice, encargue, exporte, transmita, importe o distribuya la información contenida en un medio tecnológico de acceso a los servicios de transporte público remunerado de pasajeros, y al que indebidamente y de cualquier modo altere, modifique, dañe o destruya los datos contenidos en dichos medios de acceso, en perjuicio del Sistema de Transporte Público.",INFRACCIÓN A LEY DE TRÁNSITO,9033,Interceptación o acceso ilícitos a datos informáticos,alta,"El delito CNP tiene por móvil principal la apropiación, comercialización y transmisión de la INFORMACIÓN contenida en un medio tecnológico de acceso al transporte público (acceso y obtención no autorizada de datos), lo que encaja mejor con 'Interceptación o acceso ilícitos a datos informáticos' (9033). Aunque la norma también sanciona la alteración o destrucción de datos, esa conducta es secundaria al núcleo del tipo (mal uso/obtención y tráfico de información). Se aplicó la exclusión de 9033 relativa a la intromisión en la intimidad (02011) y no es aplicable aquí porque el perjuicio señalado es al sistema de transporte, no a la intimidad de una persona.","['7021/702/70212/70211/7023 (falsificación) - descartadas porque la conducta no consiste en crear/usar medios de pago falsificados o documentos, sino en apropiarse/traer/trasmitir información de acceso.', '9032 (injerencia/daño a sistemas) - descartada como primaria porque el móvil declarado es el aprovechamiento/trato de la información (acceso/copiar/comercializar), no exclusivamente dañar/alterar sistemas; la alteración figura como conducta secundaria.', '2119 (intromisión en la intimidad) - descartada por objeto: se afecta el sistema de transporte, no la intimidad de una persona.', '902 (actos contra la salud y seguridad) - no corresponde al móvil del delito que es el acceso y comercio de datos.']",7021,0.8423602135852241,2119,0.8418093306531016,9033,0.8396248675074117,9032,0.8374780558425352,70212,0.8374405207166449,702,0.8354720142394173,70211,0.8338570562824806,204,0.8330667858971662,7023,0.8326836008148,902,0.8310597115245104
14066,LESIONAR O AMENAZAR A FISCALIZADOR DE TRASPORTES,"ART 196 OCTIES DE LA LEY DEL TRÁNSITO Sanciona al que lesione a un inspector fiscal del Ministerio de Transportes y Telecomunicaciones, al personal de la Empresa de los Ferrocarriles del Estado y sus filiales, o de Metro S.A., en el ejercicio de sus funciones que realicen servicios de fiscalización, o a quienes sean contratados por empresas operadoras de servicios de transporte público para realizar labores de verificación de pago de tarifa. Asimismo, sanciona al que amenace a las personas señaladas anteriormente.",INFRACCIÓN A LEY DE TRÁNSITO,201,Agresiones y amenazas,alta,"El delito describe lesiones o amenazas dirigidas contra fiscalizadores y personal de transporte en el ejercicio de sus funciones: el móvil es agredir/intimidar a personas concretas. Esto encaja directamente con 'Agresiones y amenazas' (201). Se descartaron códigos sobre tortura, salud pública, negligencia vial o delitos relacionados con drogas/vehículos porque las exclusiones de esos códigos indican que no cubren agresiones/amenazas intencionales dirigidas a personas.","['11011 EXCLUSIONES: Actos que causan daños o que tienen la intención de causar daños a las personas que no equivalen a tortura (02)', '902 EXCLUSIONES: Actos que ponen en peligro la salud o posibilidad de infligir lesiones corporales a una persona debido a los actos peligrosos de otra persona (02071); actos negligentes (0206); mala praxis (02062); posibilidades de causar daño a la salud humana relacionadas con el uso o la manipulación de sustancias psicoactivas sujetas a fiscalización (06); falsificación de medicamentos y de fármacos de venta con receta (07022)', '2072 EXCLUSIONES: Causar la muerte por la utilización de un vehículo bajo los efectos de sustancias psicoactivas (010321); infracciones de tráfico no lesivas (0907); actos ilícitos relacionados con drogas o precursores sujetos a fiscalización (0601); robo temporal u otra utilización ilegal de un vehículo de motor (050212); negligencia relacionada con la conducción de un vehículo (02063); aplicar todas las exclusiones enumeradas en 0207', '2063 EXCLUSIONES: Negligencia criminal de pilotos, capitanes de barcos y otros operadores profesionales de vehículos (02062); utilización de un vehículo bajo los efectos de sustancias psicoactivas (02072); causar la muerte de una persona por conducir de forma negligente (010321); aplicar todas las exclusiones enumeradas en 0206', '2119 EXCLUSIONES: Aplicar todas las exclusiones enumeradas en 0211']",2119,0.8422502956733525,902,0.8372753025982488,11011,0.8369556836393656,2072,0.8351061960935375,6029,0.8332674027526329,2063,0.833148364251848,6019,0.8329758841753159,201,0.8326950398679741,6012,0.8318137869194631,2069,0.8311623293979576
14087,"CONDUCCIÓN EN CARRERAS NO AUTORIZADAS CON O SIN DAÑOS O LESIONES LEVES.ART. 197 TER. INC.2°El que condujere un vehículo motorizado participando en carreras no autorizadas, ya sea que no se ocasione daño alguno, o que con ello se causen daños materiales o lesiones leves",nan,INFRACCIÓN A LEY DE TRÁNSITO,2063,Negligencia relacionada con la conducción de un vehículo,alta,"La conducta descrita —participar en carreras no autorizadas— es una conducción temeraria/irresponsable del control de un vehículo que puede causar daños materiales o lesiones leves. 2063 («Negligencia relacionada con la conducción de un vehículo») incluye actuación imprudente/temeraria al conducir y se ajusta al móvil (competir/conducir de forma peligrosa). Se descartaron las categorías sobre uso bajo efectos de sustancias porque la descripción no alude a alcohol/drogas, y la categoría de infracciones no lesivas (907) se excluye cuando hay riesgo/lesiones atribuibles a conducción negligente (ver exclusiones de 907 que remiten a 02063).","['907: exclusión que remite a 02063 — las infracciones de tráfico no lesivas no deben usarse cuando hay lesiones o posibilidad de lesiones por conducción negligente', '2072 / 20721 / 20722 / 20729: excluidas porque no hay indicio de conducción bajo efectos de alcohol/drogas en la glosa (exclusiones de 02072)', '2069 / 206: tratados como menos precisos que 2063 para conducta de conducción negligente/temeraria; se prefirió la subcategoría específica 2063', '2119: no pertinente (otras transgresiones contra las personas) ya que el hecho es una conducta vial peligrosa, no una intromisión en derechos personales', '2079: categoría general de actos peligrosos menos precisa que la específica sobre negligencia/conducción (2063)']",2063,0.8613781884178823,20722,0.8590169413728538,2072,0.8587174107723103,907,0.8534589997802678,20721,0.8438646348326391,20729,0.8393738174885726,2069,0.8386094769258322,2119,0.8372138503803775,206,0.8367346133943506,2079,0.8334533184241165
14088,CONDUCCIÓN EN CARRERAS NO AUTORIZADAS CAUSANDO LESIONES MENOS GRAVES O GRAVES. ART. 197 TER. INC.3°El que condujere un vehículo motorizado participando en carreras no autorizadas y se causaren lesiones menos graves o graves,nan,INFRACCIÓN A LEY DE TRÁNSITO,2063,Negligencia relacionada con la conducción de un vehículo,alta,"La conducta descrita (participar en carreras no autorizadas y provocar lesiones) encaja con 'Negligencia relacionada con la conducción de un vehículo' que incluye actuación temeraria e imprudente al controlar un vehículo. El móvil inicial es la conducción temeraria para competir, no el consumo de sustancias ni otro objetivo criminal, por lo que 2063 es el más preciso. Se aplicaron exclusiones de candidatos que requieren consumo de alcohol/drogas o que son sólo infracciones no lesivas.","['2072 / 20721 / 20722 / 20729: excluidos porque sus exclusiones/inclusiones requieren que la conducción fuese bajo efectos de alcohol o drogas (no indicado en la glosa)', '907: excluido porque se aplica a infracciones de tráfico no lesivas; aquí hay lesiones']",2063,0.863688801897991,20722,0.8543337675066482,2072,0.8537871584547957,907,0.8529625897157224,2069,0.8436666549760725,20721,0.8397934134175022,2119,0.8395270984419592,20729,0.8372162133414186,2079,0.8344983019808085,206,0.8325029367422402
14089,CONDUCCIÓN EN CARRERAS NO AUTORIZADAS CAUSANDO LESIONES GRAVÍSIMAS O LA MUERTE. ART. 197 TER. INC.4°El que condujere un vehículo motorizado participando en carreras no autorizadas y se causaren lesiones indicadas en el número 1° del artículo 397 del Código Penal o la muerte de alguna persona,nan,INFRACCIÓN A LEY DE TRÁNSITO,10321,Homicidio por tránsito vehicular,alta,"El hecho es participar en carreras no autorizadas conduciendo un vehículo, conducta temeraria cuya motivación es competir/velocidad (no matar) pero que puede causar la muerte. 010321 (Homicidio por tránsito vehicular) es el más preciso porque cubre la muerte no intencional resultante de comportamiento negligente/temerario al usar un vehículo. 2063 (negligencia en conducción) queda descartado porque su exclusión excluye los supuestos que causan la muerte.","[""2063: EXCLUSIÓN — 'causar la muerte de una persona por conducir de forma negligente (010321)' descartó 2063"", ""907: EXCLUSIÓN — 'Lesiones corporales ... debido al comportamiento negligente... (02063)' descartó 907 porque el tipo incluye lesiones o muerte"", '2072 / 20721 / 20722 / 20729: EXCLUSIONES — códigos relativos a conducción bajo efectos de sustancias psicoactivas/drogas/alcohol; no hay mención de sustancias en la descripción del delito']",2063,0.863647309120496,907,0.8536413491963695,20722,0.8523284261401369,2072,0.8504111582995785,10321,0.8455975942056712,2119,0.8415930172310451,2069,0.8379278246011173,20721,0.8348544114798375,109,0.8325987898803627,20729,0.832302617473956
14090,ORGANIZAR CARRERAS NO AUTORIZADAS.ART. 197 TER. INC.7°El que organizare carreras no autorizadas y/o con ocasión o con motivo de la ejecución de la conducta obtuviere algún beneficio económico para sí o para un tercero,nan,INFRACCIÓN A LEY DE TRÁNSITO,907,Infracciones de tráfico no lesivas,alta,"La conducta ('organizar carreras no autorizadas') encaja con infracciones de tránsito no lesivas: es una vulneración de normas del tránsito (exceso de riesgo/actividad no autorizada en la vía) cuyo móvil es organizar/obtener beneficio por una actividad vial ilegal. Otros candidatos (p. ej. 8019) remiten a orden público/reuniones, no al régimen del tránsito; 20722/2079 se centran en conducción bajo sustancias o en actos peligrosos con móvil distinto; 7049 trata sobre manejo del producto del delito, no sobre la organización de la conducta.","['8019: excluido porque se refiere a organización/participación de reuniones no autorizadas (orden público), no a infracciones de la normativa de tránsito específicas como organizar carreras.', '20722: excluido porque se refiere a utilización de vehículo bajo efectos de drogas (no mencionado en el tipo penal).', '2079: excluido porque se clasifica por móvil de causar daño físico mediante conducta peligrosa; aquí el móvil es organizar una carrera/beneficio económico, no causar lesiones.', '7049: excluido porque trata recepción/manipulación de bienes producto del delito, no la organización de la conducta delictiva.', '8051, 6012, 60129, 709, 2119: excluidos por no corresponder (tráfico de migrantes, delitos de drogas, fraude, otras transgresiones personales) al contenido y móvil del tipo penal.']",8019,0.8448773439544746,2119,0.8360042002212056,8051,0.8319925705092929,709,0.8280161556842949,2079,0.8272023314119519,7049,0.8251893539746403,6012,0.8237850969828129,20722,0.8236626907893795,60129,0.823156389464846,907,0.823112393600417
14091,FACILITAR VEHÍCULOS MOTORIZADOS PARA LA PARTICIPACIÓN EN CARRERAS CLANDESTINAS.ART. 197 TER. INC.6°El o quienes concertados para su ejecución faciliten vehículos motorizados para la participación de carreras clandestinas,nan,INFRACCIÓN A LEY DE TRÁNSITO,8019,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,alta,"El tipo penal describe la facilitación/organización de participación en carreras clandestinas (evento público no autorizado). ICCS 8019 cubre actos contrarios a normas orientadas al mantenimiento del orden público, incluyendo la organización de reuniones/actos no autorizados, por lo que es la categoría más adecuada atendiendo al móvil (organizar/permitir un evento ilícito) y no a consecuencias lesivas o a la conducta negligente.","[""2072 / 20722: Excluidos porque se refieren a utilización de vehículo bajo efectos de sustancias y causación de lesiones; además 2072 expone 'infracciones de tráfico no lesivas (0907)' como exclusión que aplica al presente delito (es una infracción/organización, no conducción bajo influencia con lesiones)."", '2063: Excluido porque describe negligencia en la conducción que causa lesiones; el delito CNP es conducta intencional de facilitación/organización, no mera negligencia.', '50212: Excluido porque se refiere a sustracción u obtención ilícita de vehículos (robo/uso sin consentimiento con intención de privar permanentemente); el CNP no describe apropiación ilícita.', '6012 / 6019 / 60129: Excluidos por tratar exclusivamente de delitos relacionados con drogas/precursores, no aplicables al hecho descrito.', '8051: Excluido por tratar del tráfico ilícito de migrantes, no pertinente.', '2119: Excluido por referirse a intromisión en intimidad u otras transgresiones personales, no a organización de eventos públicos no autorizados.']",2072,0.8287526709556661,8019,0.8286747070410443,20722,0.8274660140907171,6012,0.8272257147006152,6019,0.8269840035327078,2119,0.8266723305352033,60129,0.8264959654778424,50212,0.8264374176905998,8051,0.8263164255882511,2063,0.8217203821610842
14092,SOBREPASAR EN 60 KM/H LOS LÍMITES FIJADOS DE VELOCIDAD MÁXIMA.ART. 197 QUINQUIESEl que condujere un vehículo motorizado y sobrepase en 60 kilómetros por hora los límites de velocidad fijados en los artículos 145 y 146 de la Ley 18.290,nan,INFRACCIÓN A LEY DE TRÁNSITO,907,Infracciones de tráfico no lesivas,alta,La conducta descrita es un exceso de velocidad (sobrepasar en 60 km/h los límites) y pertenece a la familia 'INFRACCIÓN A LEY DE TRÁNSITO'. El código ICCS 907 ('Infracciones de tráfico no lesivas') incluye explícitamente 'exceso de velocidad' y se ajusta al móvil: incumplimiento de normas de tránsito sin mención de lesiones ni uso de sustancias. Se aplicaron exclusiones que descartan las categorías relacionadas con conducción negligente con resultado lesivo o conducción bajo efectos de drogas.,"['2063: Excluido porque se refiere a negligencia relacionada con la conducción que provoca lesiones o posibilidad de lesiones (no aplica a infracciones de tráfico no lesivas).', '2069: Excluido porque cubre otros actos de negligencia con resultado lesivo o riesgo de lesión (no corresponde al simple exceso de velocidad sin daño).', '2072: Excluido porque trata la utilización de un vehículo bajo efectos de sustancias psicoactivas (no indicado en la glosa).', '20722: Excluido por ser específico a conducción bajo efectos de drogas ilícitas (no indicado).', '20729: Excluido por ser específico a conducción bajo otras sustancias psicoactivas (no indicado).', '6012, 6019, 60129: Excluidos por referirse a delitos relacionados con drogas/tráfico de estupefacientes, no aplicables al exceso de velocidad.', '8019: Excluido por tratar actos contrarios al orden público no relacionados con infracciones de tránsito.']",2063,0.8330489538286655,2072,0.8314256215275861,907,0.8257652294830833,20722,0.8220215624428819,20729,0.8167553421187267,8019,0.816493290270744,6012,0.8144784236147892,6019,0.8143910314174128,60129,0.8139812274255837,2069,0.8136023068910357
15002,CRIMENES Y SIMPLES DELITOS SEGURIDAD INTERIOR DEL ESTADO,"ART. 121 y ss. del Código Penal; 4 y ss. LEY 12.927 de Seguridad Interior del Estado (Excluye arts. 6 al12) Cometen este delito los que se alzaren a mano armada contra el gobierno legalmente constituido con el objeto de promover la guerra civil, de cambiar la constitución del estado o su forma de gobierno, de privar de sus funciones o impedir que entren en el ejercicio de ellas al presidente de la república o al que haga sus veces, a los miembros del congreso nacional o de los tribunales superiores de justicia.Cualquier otra figura delictiva que contemple esta Ley de seguridad interior del estado y no se le otorgue competencia para conocerlos a los juzgados criminales.",INFRACCIÓN A OTROS TEXTOS LEGALES,904,Actos contra la seguridad del Estado,alta,"El tipo descrito es un alzamiento armado con el fin de promover guerra civil, cambiar la Constitución o derrocar/impedir al gobierno: corresponde a actos dirigidos contra la integridad y seguridad del Estado (traición/sedición/usurpación), que están explícitamente incluidos en 904. Se descartaron categorías de orden público o delitos aislados (p. ej. posesión de armas, homicidios, tortura o crímenes de guerra) porque el móvil original es político y contra el Estado, no las conductas accesorias o daños resultantes.",['Disturbios y alteraciones violentas del orden (08011)'],904,0.8506102710771134,110134,0.8433812414563113,110131,0.8391974451688017,9019,0.8385576082423929,908,0.8383107256321508,107,0.8362522836931675,90119,0.8359282548371071,9011,0.8349489815530475,2119,0.833334969373109,11011,0.832657501359709
15003,CRIMENES Y SIMPLES DELITOS CONTRA LA SOBERANIA NACIONAL Y SEGURIDAD EXTERIOR DEL ESTADO,"ART. 106 y ss. del Código Penal; 1 LEY 12.927 (Excluye art. 6 – 12) Toda persona que dentro del territorio de la república conspirare contra su seguridad exterior para inducir a una potencia extranjera a hacer la guerra a Chile.Chileno que milite contra su patria bajo bandera enemiga.Los que ofendieren gravemente el sentimiento patrio o el de independencia política de la nación.Cualquier otra figura delictiva que contemple esta Ley, de competencia de los Juzgados de Garantía.",INFRACCIÓN A OTROS TEXTOS LEGALES,904,Actos contra la seguridad del Estado,alta,"La glosa y la descripción del CNP describen conspiración contra la seguridad exterior del Estado, traición (militar que milita bajo bandera enemiga), ofensas al sentimiento patrio y actos dirigidos contra la integridad del Estado; encaja directamente con 904 'Actos contra la seguridad del Estado' (traición, espionaje, conspiración contra el Estado, sedición). Se aplicó el criterio de móvil: la intención inicial es atacar la seguridad e integridad del Estado, no delitos contra personas, salud pública, ni delitos comunes.","['De 110134: EXCLUSIONES: Actos contra la libertad que no equivalen a crímenes de guerra (0202) — descartado porque el CNP no describe crímenes de guerra ni tratamiento de prisioneros protegidos.', 'De 211 y 2119: EXCLUSIONES: Injerencia en datos informáticos o sistemas informáticos que no constituya una intromisión en la intimidad (0903); seguimiento, vigilancia o comunicación no deseada (02082); invasión de la intimidad sexual u otros actos de naturaleza sexual; violación de domicilio (0509) — descartadas porque las conductas de la ley especial son contra el Estado, no transgresiones de la intimidad o derechos personales.', 'De 8019: EXCLUSIONES: Aplicar todas las exclusiones enumeradas en 0801 — descartado porque 8019 trata orden público (reuniones, reuniones no autorizadas) y no cubre traición/espionaje/conspiración contra la seguridad exterior.', 'De 11011: EXCLUSIONES: Actos que causan daños o que tienen la intención de causar daños a las personas que no equivalen a tortura (02) — descartado porque no hay indicio de tortura en la descripción.', 'De 6012/60129 y 902/11029: EXCLUSIONES generales de sus categorías (delitos de drogas, salud pública, leyes sobre menores) — descartadas por no corresponder al móvil de atacar la seguridad del Estado.']",2119,0.8356796221297393,110134,0.8353906283627498,904,0.8338744918306977,8019,0.8321903807386514,11011,0.8296894511765057,60129,0.8296345970648094,902,0.8285052398157003,211,0.8267127382311839,6012,0.826013050930713,11029,0.8252315705995765
15007,DELITOS DE LA LEY DE SEGURIDAD INTERIOR DEL ESTADO CONTRA EL ORDEN PÚBLICO Y LA NORMALIDAD DE LAS ACTIVIDADES NACIONALES,LEY 12.927 ART. 6 – 12 Sanciona a toda persona que provoque desórdenes y/o altere el normal funcionamiento de las actividades nacionales.,INFRACCIÓN A OTROS TEXTOS LEGALES,8012,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,alta,"La descripción del CNP sanciona provocar desórdenes y alterar el normal funcionamiento de actividades nacionales; el móvil es alterar el orden público y la normalidad pública. ICCS 8012 incluye explícitamente ""alteración del orden público"" y ""desorden público"", por lo que es la categoría más precisa. Se descartó la categoría 904 (actos contra la seguridad del Estado) porque su alcance es la integridad del Estado (traición, espionaje, sedición) y explícitamente excluye ""disturbios y alteraciones violentas del orden (08011)"", que son el núcleo del delito CNP.","['904: excluye ""disturbios y alteraciones violentas del orden (08011)"" — por tanto 904 no es adecuado', '9032: se refiere a injerencia en sistemas informáticos (daño a datos/sistemas) — no aplica al móvil de alterar orden público', '8081: delitos contra derecho laboral colectivo — no aplicable al movil general de alterar orden público']",8019,0.854829703309604,8012,0.8434478899416115,801,0.838750144504164,902,0.8375287963749057,9032,0.8320971969311317,8029,0.8299990597295888,9029,0.8298233413742306,8081,0.8292667655013343,802,0.8279336853721235,904,0.8278573955990124
